Company Name,Address,City,State,Zip,Country,Phone,Fax,Toll Free,Email,Website,Personnel,Personnel Emails,Service Codes,Member Since,SCRA ID
"John M. Mullins Rigging & Hauling, Inc.","1 Pine Street Green Island, NY 12183 United States",,,,,(518) 273-0771,12183,12183,,https://www.mullinsrigging.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-MillwrightT-Transportation,2012,36652
"Johnny Coe, Inc.","9470A Barrel Factory Road Hastings, FL 32145 United States",,,,,(386) 937-0000,9470,9470,,https://www.Johnnycoe.com,Member Get (a-Member);  (),info@scranet.org,T-Transportation,2024,51608
Jordan Carriers,"170 Hwy 61 South Natchez, MS 39120 United States",,,,,(601) 446-1044,170,170,charleya@jordancarriers.com,https://www.jordancarriers.com,Member Get (a-Member);  (),info@scranet.org,T-Transportation,2023,51556
JOST Cranes GmbH & Co. KG,"Herzogplatz 30 Zorneding,  85604 Germany",,,,,+49 172 8922493,"30
85604","30
85604",,https://www.jostcranes.de,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingI-InternationalT-Transportation,2014,38358
Joyce Crane,"P.O. Box 8466 Longview, TX 75607 United States",,,,,(903) 757-3061,8466,8466,,https://www.joycecrane.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & Rigging,1997,10185
JPG 28 Specialized TX LLC,"900 N Lenora Rd.  Bldg 7E Moorestown, NJ 08057 United States",,,,,(443) 553-4851,900,900,jpgarcia@jpg28spzd.com,https://,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,2025,54399
"JPW Erectors, Inc.","6376 Thompson Road Syracuse, NY 13206 United States",,,,,(315) 432-1111,6376,6376,,https://www.jpwriggers.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,2024,10186
JRN Engineering LLC,"52 Galway Drive Cartesville, GA 30120 United States",,,,,(817) 914-3616,30120-5201,30120-5201,,https://www.jrn-engineering.com,Member Get (a-Member);  (),info@scranet.org,,2026,54637
JYC Equipment,"20900 NE 30th Ave  Suite 200 Miami, FL 33180 United States",,,,,(954) 323-8740,20900,20900,jcordoba@jycexports.com,https://www.jycexports.com,Member Get (a-Member);  (),info@scranet.org,,2024,41472
Kalyn Siebert,"1505 West Main Street Gatesville, TX 76528 United States",,,,,(254) 865-7235,1505,1505,,https://www.kalynsiebert.com,Member Get (a-Member);  (),info@scranet.org,,1989,10192
Karim's Institute for Health and Safety Training,"#156-158 Coffee Street San Fernando,   Trinidad",,,,,(868) 652-3383,156-158,156-158,,https://,Member Get (a-Member);  (),info@scranet.org,,2020,32558
Kauff's Transportation Systems,"4701 East Ave West Palm Beach, FL 33407 United States",,,,,(561) 753-5348,4701,4701,,https://www.kauffstransportation.com,Member Get (a-Member);  (),info@scranet.org,T-Transportation,2021,29991
KD Equipment Sales,"11910 Dexter-Chelsea Road Chelsea, MI 48118 United States",,,,,(734) 904-9117,11910,11910,,https://www.kdequipmentsales.com,Member Get (a-Member);  (),info@scranet.org,,2025,53309
KD Specialized,"2020 S. Nursery Rd. Irving, TX 75060 United States",,,,,(320) 895-0348,2020,2020,,https://www.kdspecialized.com,Member Get (a-Member);  (),info@scranet.org,T-Transportation,2024,51695
"Kelley Equipment Co. Of Florida, Inc.","4140 118th Ave., North Clearwater, FL 33762 United States",,,,,(727) 571-4100,4140 118,4140 118,,https://www.kelleyequipment.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,1993,10195
Kelly Crane Consultants,"103 W Franklin St Pleasant Hill, OH 45359 United States",,,,,(937) 570-6531,103,103,Gary@nationalcraneinsp.com,https://www.Kellycraneconsultants.net,Member Get (a-Member);  (),info@scranet.org,,2025,53599
"Kenco Bucket Trucks, LLC","5901 Bayway Drive Baytown, TX 77520 United States",,,,,(281) 459-3100,5901,5901,,https://www.highloads.com,Member Get (a-Member);  (),info@scranet.org,,2010,16244
Kennedy Wire Rope & Sling Company,"302 Flato Road Corpus Christi, TX 78405 United States",,,,,(361) 289-1444,302,302,aaron@kwrs.com,https://www.kwrs.com,Member Get (a-Member);  (),info@scranet.org,,2017,44178
Keystone Structural Concrete,"16575 Village Dr. Houston, TX 77040 United States",,,,,(713) 856-9530,16575,16575,,https://,Member Get (a-Member);  (),info@scranet.org,C-Crane & Rigging,2019,46179
KG Industries Ltd.,"725 Hwy 3 Cawston, BC V0X 1C3 Canada",,,,,(250) 499-2492,725,725,lukegenberg@kgi.ca,https://www.kgi.ca,Member Get (a-Member);  (),info@scranet.org,,2017,43202
KHL Group,"KHL Group Ltd.  Southfields, Southview Road Wadhurst/East Sussex,  TN5 6TP United Kingdom",,,,,(44) 1 892-784088,5 6,5 6,,https://www.khl.com,Member Get (a-Member);  (),info@scranet.org,,1992,10143
KHL Group Americas,"14269 N 87th St. Phoenix, AZ 85260 United States",,,,,(480) 659-0578,3726,3726,,https://www.khl.com,Member Get (a-Member);  (),info@scranet.org,,2005,16427
Kiewit Crane Services,"10055 Trainstation Circle Lone Tree, CO 80124 United States",,,,,(303) 265-0200,10055,10055,brad.martin@kiewit.com,https://,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,2015,41001
Kinderknop Specialized Hauling Inc.,"P.O. Box 449  250 Grand Street Hamburg, PA 19526 United States",,,,,(610) 562-0800,"449
250","449
250",,https://www.kmxintl.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingO-Oil FieldS-SteelT-Transportation,1983,11237
Kinetic Custom Trailers,"110-272 Dawson Ave. Penticton, BC V2A 3N6 Canada",,,,,(250) 486-2121,110-272,110-272,tlibby@kinetictrailer.com,https://www.kinetictrailer.com,Member Get (a-Member);  (),info@scranet.org,,2023,51516
"Kirby-Smith Machinery, Inc.","6715 W. Reno Oklahoma City, OK 73127 United States",,,,,(405) 495-7820,6715,6715,,https://www.kirby-smith.com,Member Get (a-Member);  (),info@scranet.org,,2001,13474
Kitchen's Crane & Equipment,"8436 Kintail Dr. Chesterfield, VA 23838 United States",,,,,(804) 814-4844,8436,8436,,https://www.kitchensequipment.com,Member Get (a-Member);  (),info@scranet.org,,2007,20371
Kito Crosby,"2023 Exchange Dr. Arlington, TX 76011 United States",,,,,(918) 231-9994,2600,2600,,https://www.kitocrosby.com,Member Get (a-Member);  (),info@scranet.org,,1972,10438
Kiwi Cranes LLC,"1711 Galleon Oaks Dr. Katy, TX 77450 United States",,,,,(713) 303-1085,1711,1711,grant@kiwicranes.com,https://www.kiwicranes.com,Member Get (a-Member);  (),info@scranet.org,,2023,51211
KMJ Industrial Contractors Inc.,"2000 N. Talbot Rd. Oldcastle, ON N9G 0C1 Canada",,,,,(519) 737-6120,2000,2000,,https://www.kmjindustrialcontractors.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingI-InternationalM-Millwright,1991,10406
KMJ Industrial Contractors Inc. (B),"216 Wilkinson Road Brampton, ON L6T 4M4 Canada",,,,,(416) 702-6477,216,216,,https://www.kmjindustrialcontractors.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingI-InternationalM-Millwright,,43217
KMX International,"2nd and Grand Streets  P O Box 449 Hamburg, PA 19526 United States",,,,,(610) 562-0800,449,449,,https://www.kmxintl.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingI-InternationalM-MillwrightT-Transportation,1961,10209
Kobelco Construction Machinery USA (KCMU),"22370 Merchants Way  Ste. 100 Katy, TX 77449 United States",,,,,(281) 888-8430,22370,22370,,https://www.kcmu-cranes.com,Member Get (a-Member);  (),info@scranet.org,,1992,10210
Krank Limited,"Office 02-29, The Bradfield Centre  184 Cambridge Science Park Rd Cambridge, Cambridgeshire CB4 0GA United Kingdom",,,,,07939545457,02-29,02-29,,"https://www.krank.com

",Member Get (a-Member);  (),info@scranet.org,,2022,49678
L&L Construction Inc.,"1040 California Rd. Quakertown, PA 18951 United States",,,,,(215) 536-9361,1040,1040,,https://,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,2019,47146
L&M Crane & Rigging,"1013 Long Island Ave. Deer Park, NY 11729 United States",,,,,(516) 546-3725,11520,11520,,https://www.lmcrane.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-Millwright,2023,51552
L.A Crane and Hoist Inspection,"18739 Laurel Hills Drive New Caney,  77357 United States",,,,,(949) 519-7088,18739,18739,Leerunez@craneandhoistinspections.com,https://www.craneandhoistinspections.com,Member Get (a-Member);  (),info@scranet.org,,2025,53298
"L.P.W.-I., Inc. Industrial Contractors","P.O. Box 2790 Davenport, IA 52809 United States",,,,,(563) 386-5794,2790,2790,,https://www.lpw-i.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-MillwrightT-Transportation,1988,10229
L.R. Willson & Sons,"P.O. Box 227 Gambrills, MD 21054-0227 United States",,,,,(410) 987-5414,227,227,,https://,Member Get (a-Member);  (),info@scranet.org,C-Crane & Rigging,2002,13637
"La Grange Crane Service, Inc.","6180 River Rd. Hodgkins, IL 60525 United States",,,,,(708) 354-3510,6180,6180,mbell@lagrangecrane.com,https://www.lagrangecrane.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & Rigging,2013,37662
La Rosa Del Monte,"P.O. Box 2358 Toa Baja, PR 00951-2358 Puerto Rico",,,,,(787) 780-5775,2358,2358,rigging@larosadelmonte.com,https://www.larosadelmonterigging.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingI-InternationalT-Transportation,2003,16214
"Lake Michigan Carferry, Inc.","701 Maritime Drive Ludington, MI 49431 United States",,,,,(231) 843-7239,701,701,,https://www.ssbadger.com,Member Get (a-Member);  (),info@scranet.org,T-Transportation,2025,10230
"Lakenen Crane and Rigging Service, LLC","120 Industrial Drive Marquette, MI 49855 United States",,,,,(906) 361-4561,120,120,walker@lakenencrane.com,https://Www.lakenencrane.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-Millwright,2023,50849
"Lampson International, LLC","P.O. Box 6510  607 E. Columbia Drive Kennewick, WA 99336 United States",,,,,(509) 586-0411,"6510
607","6510
607",,https://www.lampsoncrane.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,1998,10234
"Lampson International, LLC. (B)","20 Lampson Avenue  PO Box 510 Beiseker, AB T0M 0G0 Canada",,,,,(403) 947-2222,510,510,,https://www.lampsoncrane.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,,13885
"Lampson International, LLC. (B)","4305 E. 60th Ave. Commerce City, CO 80022 United States",,,,,(303) 286-1000,4305,4305,,https://www.lampsoncrane.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,,13881
"Lampson International, LLC. (B)","607 E. Columbia Drive Kennewick, WA 99336 United States",,,,,(509) 586-0411,607,607,,https://www.lampsoncrane.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,,27586
"Lampson International, LLC. (B)","5124 Roeser Rd. Laveen, AZ 85339 United States",,,,,(602) 237-2080,5124,5124,,https://www.lampsoncrane.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,,13883
"Lampson International, LLC. (B)","8820 Highway 35S Liverpool, TX 77577 United States",,,,,(509) 528-7179,8820,8820,,https://www.lampsoncrane.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,,13884
Landoll Company LLC,"1900 North Street Marysville, KS 66508 United States",,,,,(785) 562-5381,1900,1900,,https://www.landoll.com,Member Get (a-Member);  (),info@scranet.org,,2009,11519
Landriault Transport Inc,"1120 42nd St SE Minot, SD 58701 United States",,,,,(701) 240-4969,1120 42,1120 42,,https://,Member Get (a-Member);  (),info@scranet.org,,2025,52928
Landstar - Momentum,"4901 Belfort RD. Jacksonville, FL 32256 United States",,,,,(904) 607-6377,4901,4901,,https://,Member Get (a-Member);  (),info@scranet.org,T-Transportation,2024,51717
Landstar - Shasko Global Logistics LLC,"333 Concord Ln Belle Vernon, PA 15012 United States",,,,,(724) 798-8322,333,333,troy@shasko.com,https://www.shaskoglobal.com,Member Get (a-Member);  (),info@scranet.org,T-Transportation,2020,47816
"Landstar JRG / Success Transportation, Inc.","4700 Diplomacy Blvd Fort Worth, TX 76155 United States",,,,,(214) 673-7382,4700,4700,lisa@landstarjrg.com,https://www.landstarjrg.com,Member Get (a-Member);  (),info@scranet.org,T-Transportation,2026,54584
"Landstar Transportation Logistics, Inc.","13410 Sutton Park Drive, South Jacksonville, FL 32224-5270 United States",,,,,(904) 390-4876,13410,13410,japplegate@landstar.com,https://www.landstar.com,Member Get (a-Member);  (),info@scranet.org,T-Transportation,1991,10236
Landwehr Construction,"851 60th Street South Saint Cloud, MN 56301 United States",,,,,(320) 252-1494,851 60,851 60,,https://www.landwehrconstruction.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-MillwrightT-Transportation,2015,41160
Lane's Crane Service,"1024-26 Springbrook Avenue Moosic, PA 18507 United States",,,,,(570) 457-7314,1024-26,1024-26,,https://www.lanescraneservice.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & Rigging,1990,10237
"Laramie Enterprises, Inc.","48400 West Rd. Wixom, MI 48393 United States",,,,,(313) 273-4900,48400,48400,,https://www.laramiecrane.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,1950,10238
Larkin Express,"109 Suburban Road  Suite 202 Knoxville, TN 37923 United States",,,,,(843) 410-4850,109,109,stelling@larkinexpress.com,https://www.larkinexpress.com,Member Get (a-Member);  (),info@scranet.org,T-Transportation,2023,50844
"LaVenture Crane & Rigging, Inc.","1033 Highway 64 New Richmond, WI 54017 United States",,,,,(715) 246-2436,1033,1033,,https://www.laventurecrane.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-MillwrightT-Transportation,1995,10242
"Lawson Drayage, Inc.","3402 Enterprise Avenue Hayward, CA 94545 United States",,,,,(510) 785-5100,3402,3402,,https://www.lawsoninc.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & Rigging,2009,14283
"LC Cranes, L.L.C.","2000 Meredith Park Dr McDonough, GA 30253 United States",,,,,(678) 432-0593,2000,2000,,https://www.lccraneparts.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & Rigging,2012,35403
"Leavitt Cranes USA, Inc","1140 Thorne Road Mount Vernon, WA 98421 United States",,,,,,1140,1140,erickz@leavittcranes.com,https://www.leavittcranes.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & Rigging,2018,42462
"Lee Transportation, Inc","563 N. Cass Ave. Pontiac, MI 48342 United States",,,,,(810) 441-8089,563,563,richj@leetransportation.us,https://www.leetransportation.us,Member Get (a-Member);  (),info@scranet.org,T-Transportation,2025,41483
Leeto LLC,"123 Hampton Ct. Newington, CT  United States",,,,,(860) 990-2452,123,123,,https://www.leeto-permits.com,Member Get (a-Member);  (),info@scranet.org,,2026,54783
"LeFebvre & Sons, Inc.","10895 171st Avenue NW Elk River, MN 55330 United States",,,,,(763) 441-2681,10895 171,10895 171,,https://www.leftruck.com,Member Get (a-Member);  (),info@scranet.org,T-Transportation,1992,10244
Lents Enterprise Inc. DBA Lents Crane & Rigging,"1272 Hardin-Wadesboro Rd Hardin, KY 42048 United States",,,,,(270) 493-3771,1272,1272,,https://www.lentscranandrigging.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingT-Transportation,2022,49831
"Lester R. Summers, Inc.","40 Garden Spot Rd Ste 100 Ephrata, PA 17522 United States",,,,,(717) 733-6556,100,100,,https://www.summerstrucking.com,Member Get (a-Member);  (),info@scranet.org,T-Transportation,1994,10190
LEXCO CABLE,"7320 W Agatite Ave Norridge, IL 60706 United States",,,,,(773) 588-8890,7320,7320,,https://www.lexcocable.com,Member Get (a-Member);  (),info@scranet.org,,2022,50296
"Lexicon, Inc.","8900 Fourche Dam Pike Road Little Rock, AR 72206 United States",,,,,(501) 490-7822,8900,8900,,https://www.lexicon-inc.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & RiggingM-MillwrightS-SteelT-Transportation,2006,17353
LGH,"9925 South Industrial Drive Bridgeview, IL 60455 United States",,,,,(708) 430-3393,9925,9925,,https://www.RentLGH.com,Member Get (a-Member);  (),info@scranet.org,,1998,10251
"LIEBHERR USA, CO.","4800 Chestnut Avenue Newport News, VA 23607 United States",,,,,4800,4800,4800,Mobile.Cranes.USA@liebherr.com,https://www.liebherr.com,Member Get (a-Member);  (),info@scranet.org,,2016,34867
Liebherr-Werk Biberach,"Memminger Strasse 120 Biberach, Wuerttemberg 88400 Germany",,,,,+4915168953921,"120
88400","120
88400",,https://www.liebherr.com,Member Get (a-Member);  (),info@scranet.org,,2023,50407
Liebherr-Werk Ehingen GmbH,"Dr.-Hans-Liebherr-StraBe1 Ehingen,  D-89584 Germany",,,,,(49) 7391-502-4220,89584,89584,,https://www.liebherr.com,Member Get (a-Member);  (),info@scranet.org,,1993,10247
Liebherr-Werk Nenzing GmbH,"Dr. Hans Liebherr Strasse 1 Nenzing,  6710 Austria",,,,,(305) 817-7513,"1
6710","1
6710",,https://www.liebherr.com,Member Get (a-Member);  (),info@scranet.org,,1999,11901
Lift Logic Crane,"3813 Old US 1 Moncure, NC 27559 United States",,,,,(919) 503-4686,3813,3813,info@liftlogiccrane.com,https://Www.liftlogiccrane.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & Rigging,2025,54335
"Lift Planning Services, LLC","5782 Main Street Elkridge, MD 21075 United States",,,,,(443) 773-2383,5782,5782,kellyg@liftplanningservices.com,https://kellyg@liftplanningservices.com,Member Get (a-Member);  (),info@scranet.org,,2023,51571
Lift Source Machinery Ltd.,"109 North Post Oak Lane  Suite 400 Houston, TX 77024 United States",,,,,(713) 975-7702,109,109,,https://www.LSMcrane.com,Member Get (a-Member);  (),info@scranet.org,,2004,16776
"Lift Systems, Inc.","1505 - 7th St. East Moline, IL 61244 United States",,,,,(309) 764-9842,1505 - 7,1505 - 7,,https://www.lift-systems.com,Member Get (a-Member);  (),info@scranet.org,,1983,10248
"Lift Systems, Inc. Canada","35 Longworth Ln. Woodstock, ON N4V1G6 Canada",,,,,(519) 539-0213,(519) 539-0213,(519) 539-0213,,https://,Member Get (a-Member);  (),info@scranet.org,,2007,20802
"Liftgear International, Inc.","16542 Air Center Blvd Houston, TX 77032 United States",,,,,(832) 821-5438,16542,16542,marketing@liftgear.com,https://www.Liftgear.com,Member Get (a-Member);  (),info@scranet.org,,2023,51469
LiftHigh Crane & Rigging,"10809 Sheldon Road Houston, TX 77044 United States",,,,,(713) 202-3807,10809,10809,sland@lifthighcrane.com,https://,Member Get (a-Member);  (),info@scranet.org,C-Crane & Rigging,2025,53446
Lifting Solutions,"2398 Boynton Pl Brooklyn, NY 11223 United States",,,,,(718) 437-0055,2398,2398,,https://www.liftingsolutionsny.com,Member Get (a-Member);  (),info@scranet.org,C-Crane & Rigging,2009,32638
